#,topic_detected,topic_corrected,action,target_subtopic_key,alias_to_add,new_subtopic_ref,batch_pattern,exclude_reason,rationale,relative_path,knowledge_class
227,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-1090-2006.md,normative_base
228,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-1098-2006.md,normative_base
229,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-1101-2006.md,normative_base
230,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-1114-2006.md,normative_base
231,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-115-1994.md,normative_base
232,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-117-1985.md,normative_base
233,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-1175-2007.md,normative_base
234,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-1185-2008.md,normative_base
235,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-123-1994.md,normative_base
236,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-1233-2008.md,normative_base
237,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-1257-2008.md,normative_base
238,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-1286-2009.md,normative_base
239,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-130-1994.md,normative_base
240,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-137-1994.md,normative_base
241,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-1379-2010.md,normative_base
242,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-141-1994.md,normative_base
243,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-142-1994.md,normative_base
244,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-143-1994.md,normative_base
245,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-1475-2011.md,normative_base
246,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-1493-2011.md,normative_base
247,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-1536-2012.md,normative_base
248,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-1537-2012.md,normative_base
249,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-1555-2012.md,normative_base
250,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-1558-2012.md,normative_base
251,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-1561-2012.md,normative_base
252,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-1563-2012.md,normative_base
253,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-1565-2012.md,normative_base
254,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-16-1990.md,normative_base
255,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-160-1994.md,normative_base
256,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-1694-2013.md,normative_base
257,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-1695-2013.md,normative_base
258,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-1697-2013.md,normative_base
259,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-1712-2014.md,normative_base
260,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-1727-2014.md,normative_base
261,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-1731-2014.md,normative_base
262,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-174-1994.md,normative_base
263,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-1743-2018.md,normative_base
264,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-1755-2015.md,normative_base
265,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-1762-2015.md,normative_base
266,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-1787-2016.md,normative_base
267,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-181-1995.md,normative_base
268,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-20-1979.md,normative_base
269,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-201-1995.md,normative_base
270,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-2068-2020.md,normative_base
271,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-2070-2020.md,normative_base
272,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-215-1995.md,normative_base
273,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-218-1994.md,normative_base
274,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-2283-2023.md,normative_base
275,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-26-1989.md,normative_base
276,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-3-1991.md,normative_base
277,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-30-1971.md,normative_base
278,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-30-1988.md,normative_base
279,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-30-1992.md,normative_base
280,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-300-1996.md,normative_base
